State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
MT,UnitedHealthcare,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes,Trial required,,,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Montana_2026_PA_Audit,MT-COM-UHC,87726,DENY-STEP-002,True,,
MT,Montana Medicaid (DPHHS),Medicaid FFS,Medicaid,CGRP mAbs (SC),Preventive,Yes,Per MT DPHHS PDL,Trial required,,,PDL limits,Yes,No,,MT DPHHS PDL,Montana_2026_PA_Audit,MT-MCD-MTDPHHS,STATE-MT,DENY-STEP-002,True,,
MT,Noridian Healthcare Solutions,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,,,155 units/12 weeks,Yes,N/A (Federal),,LCD DL39909,Montana_2026_PA_Audit,MT-MAC-NORIDIAN,MAC-JF,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
ND,Blue Cross Blue Shield North Dakota,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,First-Line for Chronic Migraine (≥15 days/mo) per 2026 update,,Episodic still requires ≥2 classes,≥2 months each,Monthly supply; Dominant payer (48%),Yes - CV; teratogenic,Yes (SB 2280),90% approval rate,BCBSND 2026 Policy,North_Dakota_2026_PA_Audit,ND-COM-NDAKBCBS,54384,DENY-STEP-002,True,,
ND,Blue Cross Blue Shield North Dakota,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans,≥30 days each,,,Plan dependent,Yes - CV; serotonin syndrome,Yes (SB 2280),90% approval rate,BCBSND Policy,North_Dakota_2026_PA_Audit,ND-COM-NDAKBCBS,54384,DENY-STEP-001,True,,
ND,Blue Cross Blue Shield North Dakota,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,Trial required,,,155 units/12 weeks,Yes,Yes (SB 2280),90% approval rate,BCBSND Medical Policy,North_Dakota_2026_PA_Audit,ND-COM-NDAKBCBS,54384,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
ND,Sanford Health Plan,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes (Integrated System),Trial required,,,Direct EMR data access,Yes - CV; teratogenic,No state-specific,,Sanford Policy,North_Dakota_2026_PA_Audit,ND-COM-SANFORD,52148,DENY-STEP-002,True,,
ND,UnitedHealthcare,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes,Trial required,,,Aimovig/Emgality preferred,Yes,Yes (UHC National + State),≥92% approval rate,UHC CGRP Policy,North_Dakota_2026_PA_Audit,ND-COM-UHC,87726,DENY-STEP-002,True,,
ND,North Dakota Medicaid (DHS),Medicaid FFS,Medicaid,Gepants (Acute),Acute,Yes,≥2 triptans,≥30-day trial each,,,PDL limits,Yes - CV contraindication,No,,ND DHS PDL,North_Dakota_2026_PA_Audit,ND-MCD-NDDHS,STATE-ND,DENY-STEP-001,True,,
ND,North Dakota Medicaid (DHS),Medicaid FFS,Medicaid,CGRP mAbs (SC),Preventive,Yes,≥2 drug classes,≥2 months each,,,PDL limits; Acentra Health reviews,Yes - comorbidity bypass,No,,ND DHS PA Criteria,North_Dakota_2026_PA_Audit,ND-MCD-NDDHS,STATE-ND,DENY-STEP-002,True,,
ND,Noridian Healthcare Solutions,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,,,155 units/12 weeks,Yes,N/A (Federal),,LCD DL39909,North_Dakota_2026_PA_Audit,ND-MAC-NORIDIAN,MAC-JF,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,Horizon Blue Cross Blue Shield NJ,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥1 oral preventive class (Topiramate, Propranolol, or Amitriptyline); lower barrier than most states",≥8 weeks,,,⚠️ NetResults often EXCLUDES Aimovig in favor of Ajovy (rebate-driven); use A1825 'Stability' override if forced switch from Aimovig to Ajovy,Yes - side effect intolerance (cognitive slowing for Topiramate); A1825 Condition 5 (Stability) if switching stable patient,A1825 Step Therapy Override,72h response or deemed approved,Horizon CGRP Policy,New_Jersey_2026_PA_Audit,NJ-COM-HORBCBS,22099,DENY-STEP-002,True,,
NJ,Horizon Blue Cross Blue Shield NJ,Commercial,Commercial,Gepants (Acute),Acute,Yes,"≥2 preferred triptans (Rizatriptan, Sumatriptan, Naratriptan); documentation must include dates of service or pharmacy fill history",Documented failure,,,QL strictly enforced 16 tabs/30d; NetResults formulary highly restrictive,Yes - CV contraindication (ischemic heart disease/stroke/TIA/uncontrolled HTN/PVD) = 'Vascular Contraindication' bypass via A1825 Condition 1,A1825 Step Therapy Override,72h response or deemed approved,Horizon Gepant Policy,New_Jersey_2026_PA_Audit,NJ-COM-HORBCBS,22099,DENY-STEP-001,True,,
NJ,Horizon Blue Cross Blue Shield NJ,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,"≥2 oral preventive classes,≥8 weeks each,N/A",,Chronic Migraine (≥15 days/mo, ≥8 migrainous, ≥3 months); OMNIA tiered structure,Yes - oral preventive contraindications; teratogenic bypass,A1825 applies,72h response or deemed approved,Horizon Botox Policy,New_Jersey_2026_PA_Audit,NJ-COM-HORBCBS,22099,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NJ,Aetna NJ,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥0-1 oral preventive class (lower barrier),≥8 weeks if required,,,Renewal often requires 50% reduction in migraine days; Cluster Headache (Emgality 300mg) requires Verapamil/Lithium failure - do NOT use migraine PA form for cluster,Yes - teratogenic; CV contraindication; documented intolerance,A1825 applies,72h response,Aetna CGRP CPB,New_Jersey_2026_PA_Audit,NJ-COM-AETNA,60054,DENY-STEP-002,True,,
NJ,UnitedHealthcare NJ (Oxford),Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥1-2 oral preventive classes,≥8 weeks each,,,"PREFERRED: Aimovig, Emgality; Ajovy/Vyepti often NON-PREFERRED; Vyepti requires 'failure of self-injection' or 'needle phobia' or 'absorption issues'",Yes - teratogenic; CV contraindication; documented intolerance,UHC Gold Card + A1825,92% threshold,UHC CGRP Policy,New_Jersey_2026_PA_Audit,NJ-COM-UHC,87726,DENY-STEP-002,True,,
NJ,NJ FamilyCare (Medicaid),Medicaid Unified,Medicaid,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes per PDL,≥8 weeks each,,,PDL adherence required; ⚠️ MOH (Medication Overuse Headache) assessment documentation REQUIRED,Yes - teratogenic; CV contraindication; documented intolerance,A1825 applies to NJ FamilyCare,72h response,NJ FamilyCare PDL,New_Jersey_2026_PA_Audit,NJ-MCD-NJFC,NJDHS,DENY-STEP-002,True,,
NJ,Novitas Solutions,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,"⚠️ WISeR PILOT: Pre-Service PA MANDATORY starting Jan 1 2026; fail ≥2 classes of oral prophylaxis (Beta-blockers, Anticonvulsants, TCAs)",Documented with dates/reasons,,,"LCD L35170/L39909; AI-based review; Chronic Migraine (G43.719); ≥15 HA days with ≥8 migrainous for ≥3 months; ⚠️ HIT-6 or MIDAS score REQUIRED for AI review; renewal requires QUANTITATIVE data (e.g., 'reduced from 20 to 10 days/month') - 'patient feels better' INSUFFICIENT; ⚠️ Billing without PA = Pre-Payment Review (cash flow freeze)",Yes - documented oral failures with specific adverse events,WISeR Gold Card - earn exemption through compliance,High approval rate in initial phase,LCD L35170/L39909,New_Jersey_2026_PA_Audit,NJ-MAC-NOVITAS,Novitas,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
RI,Blue Cross Blue Shield Rhode Island,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥2 oral preventive classes; ""3 drugs from 2 classes"" rule",Trial required,,,Monthly supply; Dominant payer (57-58%),Yes - CV; teratogenic,No (PA Reform excludes Rx),,BCBSRI Policy,Rhode_Island_2026_PA_Audit,RI-COM-RIBCBS,36096,DENY-STEP-002,True,,
RI,Blue Cross Blue Shield Rhode Island,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans,Trial required,,,Plan dependent; CGRPs count as class for Botox step,Yes - CV contraindication,No (PA Reform excludes Rx),,BCBSRI Policy,Rhode_Island_2026_PA_Audit,RI-COM-RIBCBS,36096,DENY-STEP-001,True,,
RI,Blue Cross Blue Shield Rhode Island,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,Trial required,,,155 units/12 weeks,Yes,No (PA Reform excludes Rx),,BCBSRI Medical Policy,Rhode_Island_2026_PA_Audit,RI-COM-RIBCBS,36096,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
RI,Neighborhood Health Plan of RI,Medicaid MCO,Medicaid,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes; Nurtec Non-Formulary; Ubrelvy preferred,Trial required,,,Restrictive; cost-containment focus,Yes - documented intolerance,No,,NHPRI Policy,Rhode_Island_2026_PA_Audit,RI-MCD-RINEIGH,NHPRI,DENY-STEP-002,True,,
RI,UnitedHealthcare,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes; MA dominant (>30%),Trial required,,,Aimovig/Emgality preferred; Ajovy non-preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Rhode_Island_2026_PA_Audit,RI-COM-UHC,87726,DENY-STEP-002,True,,
RI,Point32Health (Tufts),Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,Select formulary exclusionary logic,Trial required,,,Monthly supply,Yes,No state mandate,,Point32Health Policy,Rhode_Island_2026_PA_Audit,RI-COM-TUFTS,4271,DENY-STEP-002,True,,
RI,Novitas Solutions,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,"Per LCD DL39909; ""Conservative Tx"" requirement",Adequate trial,,,155 units/12 weeks,Yes,N/A (Federal),,LCD DL39909,Rhode_Island_2026_PA_Audit,RI-MAC-NOVITAS,MAC-JL,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
SD,Avera Health Plans,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes; Emgality/Ajovy preferred; Aimovig non-preferred,≥2 months each,,,Dominant payer (33%); needle phobia bypass for oral,Yes - needle phobia (F40.230),No (SB 158 failed),,Avera Policy,South_Dakota_2026_PA_Audit,SD-COM-AVERA,AVERA,DENY-STEP-002,True,,
SD,Avera Health Plans,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes; headache diary audits,Trial required,,,155 units/12 weeks; 15+ days documented,Yes,No (SB 158 failed),,Avera Medical Policy,South_Dakota_2026_PA_Audit,SD-COM-AVERA,AVERA,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
SD,Sanford Health Plan,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes; Aimovig preferred; Vyepti requires 2 SC CGRP fails,Trial required,,,Tier 3/4 placement,Yes - CV; teratogenic,No (SB 158 failed),,Sanford Policy,South_Dakota_2026_PA_Audit,SD-COM-SANFORD,52148,DENY-STEP-002,True,,
SD,Sanford Health Plan,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes; Dual therapy approved for refractory,Trial required,,,155 units/12 weeks,Yes - AHS 2024 synergy,No (SB 158 failed),,Sanford Medical Policy,South_Dakota_2026_PA_Audit,SD-COM-SANFORD,52148,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
SD,Wellmark BCBS SD,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes; Ajovy/Emgality preferred; Aimovig third-line,≥2 months each,Vyepti requires 2 SC CGRP fails,,Monthly supply,Yes,No (SB 158 failed),,Wellmark SD Policy,South_Dakota_2026_PA_Audit,SD-COM-WELLMARK,88057,DENY-STEP-002,True,,
SD,South Dakota Medicaid,Medicaid FFS,Medicaid,CGRP mAbs (SC),Preventive,Yes,Per SD DSS PDL,Trial required,,,PDL limits,Yes,No,,SD DSS PDL,South_Dakota_2026_PA_Audit,SD-MCD-SDDSS,STATE-SD,DENY-STEP-002,True,,
SD,Noridian Healthcare Solutions,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Per LCD L35170; G43.701/709/711/719 codes only,Adequate trial,,,155 units/12 weeks; JW modifier mandatory,Yes,N/A (Federal),,LCD L35170,South_Dakota_2026_PA_Audit,SD-MAC-NORIDIAN,MAC-JF,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
VT,Blue Cross Blue Shield Vermont,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes,Trial required,,,Monthly supply; Dominant payer (57%),Yes - CV; teratogenic,No state mandate,,BCBSVT Policy,Vermont_2026_PA_Audit,VT-COM-VERBCBS,28539,DENY-STEP-002,True,,
VT,Blue Cross Blue Shield Vermont,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans,Trial required,,,Plan dependent,Yes - CV contraindication,No state mandate,,BCBSVT Policy,Vermont_2026_PA_Audit,VT-COM-VERBCBS,28539,DENY-STEP-001,True,,
VT,Blue Cross Blue Shield Vermont,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,Trial required,,,155 units/12 weeks,Yes,No state mandate,,BCBSVT Medical Policy,Vermont_2026_PA_Audit,VT-COM-VERBCBS,28539,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
VT,MVP Health Care,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes; Formulary updates Feb 1 2026,Trial required,,,Monthly supply,Yes,No state mandate,,MVP Policy,Vermont_2026_PA_Audit,VT-COM-MVPHEALTH,14165,DENY-STEP-002,True,,
VT,Vermont Medicaid (DVHA),Medicaid FFS,Medicaid,CGRP mAbs (SC),Preventive,Yes,Per VT DVHA PDL,Trial required,,,PDL limits,Yes,No,,VT DVHA PDL,Vermont_2026_PA_Audit,VT-MCD-VTDVHA,STATE-VT,DENY-STEP-002,True,,
VT,National Government Services,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,,,155 units/12 weeks,Yes,N/A (Federal),,LCD DL39909,Vermont_2026_PA_Audit,VT-MAC-NGS,MAC-J6,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
MA,Blue Cross Blue Shield of Massachusetts,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥2 different classes of standard preventives (Beta-blockers, Antidepressants, CALCIUM CHANNEL BLOCKERS, Anticonvulsants); ⚠️ CCBs (Verapamil) COUNT as valid step - if patient tried Verapamil for any reason, document it",Documented failure each,,,"PREFERRED (Formulary): Ajovy, Emgality, Nurtec ODT, Qulipta; NON-PREFERRED: Aimovig, Vyepti; ⚠️ To access Aimovig/Vyepti must fail 2 Formulary CGRPs (step-within-step); ⚠️ CRITICAL: Policy 006 (Jan 1 2026) says CGRPs are 'first-line' - USE THIS TO APPEAL step therapy denials from Policy 021",Yes - teratogenic; CV contraindication; documented intolerance; cite Policy 006 'first-line' to bypass Policy 021 step therapy,NO - H.4616 pending,,BCBSMA Policy 021/006,Massachusetts_2026_PA_Audit,MA-COM-MASSBCBS,BCBSMA,DENY-STEP-002,True,,
MA,Blue Cross Blue Shield of Massachusetts,Commercial,Commercial,Gepants (Acute),Acute,Yes,Step 1 (Open): Naratriptan/Rizatriptan/Sumatriptan; Step 2 (PA): Almotriptan/Eletriptan/Frovatriptan/Zolmitriptan - requires 1 Step 1 agent; Step 3 (Nurtec/Ubrelvy): requires ≥2 triptan failures,Documented failure per step,,,Standard criteria; 12-month approval duration,Yes - CV contraindication (bypass all triptans),NO - H.4616 pending,,BCBSMA Policy 021,Massachusetts_2026_PA_Audit,MA-COM-MASSBCBS,BCBSMA,DENY-STEP-001,True,,
MA,Blue Cross Blue Shield of Massachusetts,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,Documented failure,,,Chronic Migraine (≥15 days/month with ≥4 hours duration); ⚠️ Policy 006 explicitly states 'CGRP inhibitors as option for first-line treatment of prevention of migraine' - CONTRADICTS step therapy in Policy 021,Yes - oral preventive contraindications,NO - H.4616 pending,,BCBSMA Policy 006,Massachusetts_2026_PA_Audit,MA-COM-MASSBCBS,BCBSMA,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
MA,Point32Health (Harvard Pilgrim),Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes,Trial required,,,Monthly supply,Yes,No state mandate,,Harvard Pilgrim Policy,Massachusetts_2026_PA_Audit,MA-COM-HARVARD,4271,DENY-STEP-002,True,,
MA,Point32Health (Tufts),Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes; Tufts Health Together MCO exit (member reassignment),Trial required,,,Monthly supply; 90-day continuity mandate,Yes,No state mandate,,Tufts Policy,Massachusetts_2026_PA_Audit,MA-COM-TUFTS,4271,DENY-STEP-002,True,,
MA,UnitedHealthcare,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes,Trial required,,,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Massachusetts_2026_PA_Audit,MA-COM-UHC,87726,DENY-STEP-002,True,,
MA,MassHealth (Medicaid),Medicaid Unified,Medicaid,CGRP mAbs (SC),Preventive,Yes,'1+1 Protocol': ≥1 Beta-blocker (Atenolol/metoprolol/nadolol/propranolol/timolol) AND ≥1 Other Class Agent (Topiramate/TCA/valproic acid/venlafaxine),Documented failure each,,,Age restriction: ≥18 years (excludes pediatric approvals); PREFERRED CGRPs via UPPL; ACOs CANNOT impose stricter criteria than MHDL - appeal via 130 CMR 406.000,Yes - teratogenic; CV contraindication; documented intolerance; ACO denials using 'commercial-style' criteria = regulatory violation,NO - H.4616 pending,,MHDL Table 14,Massachusetts_2026_PA_Audit,MA-MCD-MASSHEALTH,MassHealth,DENY-STEP-002,True,,
MA,National Government Services,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Per LCD L33646/DL39909; G43.709/719 codes; JZ modifier if no waste,Adequate trial,,,155 units/12 weeks,Yes,N/A (Federal),,LCD DL39909,Massachusetts_2026_PA_Audit,MA-MAC-NGS,MAC-J6,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CA,Medi-Cal Rx,Medicaid FFS,Medicaid Pharmacy,CGRP mAbs (IV),Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks,≥2 SC CGRPs (Aimovig/Emgality),Documented failure/intolerance,Non-Preferred with higher PA hurdles; Medical Benefit via MCP,Yes - inability to self-inject; SC CGRP intolerance,No (State Medicaid),,Medi-Cal Rx CDL,California_2026_PA_Audit,CA-MCD-MEDICALRX,,DENY-STEP-005,True,,
CA,L.A. Care Health Plan,Medicaid MCO,Medical Benefit,CGRP mAbs (IV),Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,≥2 SC CGRPs,Documented failure,Medical Benefit; high scrutiny; must show inability to self-inject,Yes - inability to self-inject documented; SB 530 network adequacy (15 miles/30 min or 15 days),No (Medicaid),,L.A. Care Medical Benefit,California_2026_PA_Audit,CA-MCD-LACAREHEALTH,LACAR,DENY-QL-001,True,,
CA,Kaiser Permanente,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥3 oral preventive classes (most restrictive),≥6-8 weeks each,,,"Stopping Rule: 50% reduction required after 2 cycles (6 months) or therapy discontinued; must document baseline frequency (e.g., 20 days/mo) and current frequency; vague 'doing better' = denial",Yes - multiple documented intolerances; MIDAS Grade IV functional impairment,SB 306 Data Calibration 2026,Exemptions effective 2028,Kaiser Botox Policy clinical-review-botox,California_2026_PA_Audit,CA-COM-KAISER,93079,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CA,Kaiser Permanente,Commercial,Commercial,CGRP mAbs (IV),Chronic Migraine,Yes,≥3 oral preventive classes,≥6-8 weeks each,≥1 SC CGRP mAb (Aimovig/Ajovy/Emgality),Documented failure/intolerance,Last resort; requires oral + SC CGRP failures; Medical Benefit,Yes - inability to self-inject; documented SC failures,SB 306 Data Calibration 2026,Exemptions effective 2028,Kaiser Vyepti Policy,California_2026_PA_Audit,CA-COM-KAISER,93079,DENY-QL-001,True,,
CA,Anthem Blue Cross,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,"≥2 prophylactic classes (Beta-blockers, Anticonvulsants, TCAs)",≥2 months each,,,Chronic Migraine (strict ICHD-3); Medical Benefit CC-0032; dual therapy (Botox+CGRP) excluded unless partial response argued with AHS 2021 Consensus,Yes - documented failures; partial responder to Botox (40% reduction but remains disabled),SB 306 Data Calibration 2026,Exemptions effective 2028,Anthem CC-0032 Botulinum Toxin,California_2026_PA_Audit,CA-COM-ANTHEMBC,47198,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CA,Blue Shield of California,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,,,Chronic Migraine (≥15 days/mo); Medical Benefit,Yes - oral preventive contraindications/intolerances,SB 306 Data Calibration 2026,Exemptions effective 2028,Blue Shield Botox Policy PRV_MP_BotulinumToxin,California_2026_PA_Audit,CA-COM-BSCA,88027,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
