Payer_Name,Slug,State,Parent_Organization,National_Payer_ID,Market_Share_Pct,LOB,LOB_Code,Data_Notes,PBM_Partner,Vault_Payer_ID,Submission_Channel,Payer_Specific_URL,Standard_Turnaround,Expedited_Turnaround,Gold_Card_Status,Update_Date,Extraction_Status
Healthy Blue NC,HEALTHYBLUE,NC,Elevance Health,47198,18.5,MCD,MCD,BCBS NC operated Medicaid plan; follows NC Medicaid Clinical Coverage Policies and PDL; cannot be stricter than state policy,IngenioRx (Carelon),NC-MCD-HEALTHYBLUE,Healthy Blue Provider Portal,https://www.healthybluenc.com/providers/,7 calendar days,72 hours,HB 434 applies to MCOs,2026-01-11,ENRICHED
Healthy Blue Nebraska,HEALTHYBLUE,NE,Elevance Health,47198,32.5,MCD,MCD,2024 data,IngenioRx (Carelon),NE-MCD-HEALTHYBLUE,,,,,,,
Healthy Blue SC,HEALTHYBLUE,SC,Elevance Health,47198,28.5,MCD,MCD,CMS 2022 data,IngenioRx (Carelon),SC-MCD-HEALTHYBLUE,,,,,,,
Healthy U,UNIVUTAH,UT,University of Utah Health,HLTHY,28.5,MCD,MCD,CMS 2022 data,Express Scripts,UT-MCD-UNIVUTAH,,,,,,,
Hennepin Health,HENNEPIN,MN,Hennepin Healthcare,HENNP,8.5,MCD,MCD,CMS 2022 data,Express Scripts,MN-MCD-HENNEPIN,,,,,,,
Highmark Health Options,HIGHMARK,DE,Highmark,65093,42.5,MCD,MCD,CMS 2022 data,Express Scripts,DE-MCD-HIGHMARK,,,,,,,
Home State Health,HOMESTATE,MO,Centene,68069,35.5,MCD,MCD,MO HealthNet PDL; MCO administration,Envolve Pharmacy Solutions,MO-MCD-HOMESTATE,Centene Portal,https://www.homestatehealth.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,ENRICHED
Horizon NJ Health,HORIZON,NJ,Horizon Blue Cross Blue Shield,22099,25.5,MCD,MCD,Largest Medicaid plan; uses specific state-mandated fax forms for CGRPs; requires MOH assessment documentation; strictly adheres to NJ FamilyCare PDL,Prime Therapeutics,NJ-MCD-HORIZON,Horizon NJ Health Portal / State Fax,https://www.horizonnjhealth.com/providers/,7 calendar days,72 hours,A1825 applies,2026-01-11,ENRICHED
Humana - CareSource,HUMANA,KY,Humana/CareSource JV,HUMCS,22.7,MCD,MCD,~216K enrollment; strict Unified PDL adherence; deep local infrastructure,Humana Pharmacy Solutions,KY-MCD-HUMANA,Humana Portal,https://www.humana.com/,7 days,72 hours,N/A - Medicaid,2026-01-11,ENRICHED
Humana Healthy Horizons,HUMANA,FL,Humana,61101,21.3,MCD,MCD,2024 contract retained statewide,Humana Pharmacy Solutions,FL-MCD-HUMANA,,,,,,,
Humana Healthy Horizons Oklahoma,HUMANA,OK,Humana,61101,22.5,MCD,MCD,2024 data,Humana Pharmacy Solutions,OK-MCD-HUMANA,,,,,,,
Inland Empire Health Plan,INLANDHEALTH,CA,IEHP (County-based),IEHP1,5.5,MCD,MCD,County-organized health system,OptumRx,CA-MCD-INLANDHEALTH,,,,,,,
Iowa Total Care,TOTALIOWA,IA,Centene,68069,52.5,MCD,MCD,2024 contract - dominant,Envolve Pharmacy Solutions,IA-MCD-TOTALIOWA,,,,,,,
Kaiser Foundation Health Plan Hawaii,KAISER,HI,Kaiser Permanente,93079,18.7,MCD,MCD,CMS 2022 data,Kaiser Permanente (Internal),HI-MCD-KAISER,,,,,,,
Kaiser Foundation Health Plan WA,KAISER,WA,Kaiser Permanente,93079,8.5,MCD,MCD,CMS 2022 data,Kaiser Permanente (Internal),WA-MCD-KAISER,,,,,,,
Kaiser Permanente,KAISER,CA,Kaiser Permanente,93079,6.1,MCD,MCD,CMS 2022 data,Kaiser Permanente (Internal),CA-MCD-KAISER,,,,,,,
Kaiser Permanente of Mid-Atlantic,KAISER,MD,Kaiser Permanente,93079,8.7,MCD,MCD,CMS 2022 data,Kaiser Permanente (Internal),MD-MCD-KAISER,,,,,,,
Keystone First (AmeriHealth Mercy),KEYSTONEFIRST,PA,AmeriHealth Caritas,77003,12.5,MCD,MCD,CMS 2022 data,CVS Caremark,PA-MCD-KEYSTONEFIRST,,,,,,,
L.A. Care Health Plan,LACAREHEALTH,CA,L.A. Care (County-based),LACAR,12.3,MCD,MCD,Largest public health plan in US; 2.5M lives LA County; pharmacy carved out to Medi-Cal Rx; retains MEDICAL BENEFIT control (Botox/Vyepti); delegates UM to IPAs; SB 530 network adequacy,Navitus Health Solutions,CA-MCD-LACAREHEALTH,Portal (IPA delegation),https://www.lacare.org/providers,7 days,72 hours,N/A - Medicaid,2026-01-10,ENRICHED
Louisiana Healthcare Connections,LACONNECT,LA,Centene,68069,28.5,MCD,MCD,Largest Medicaid MCO; LDH Single PDL adherence; InterQual criteria for medical necessity where state policy silent,Envolve Pharmacy Solutions,LA-MCD-LACONNECT,Centene Portal,https://www.louisianahealthconnect.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,ENRICHED
Magellan Complete Care of Virginia,MAGELLAN,VA,Molina Healthcare,38308,8.5,MCD,MCD,Acquired by Molina,CVS Caremark,VA-MCD-MAGELLAN,,,,,,,
Magnolia Health,MAGNOLIA,MS,Centene,68069,42.5,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,MS-MCD-MAGNOLIA,,,,,,,
Managed Health Services (MHS),MANAGEDHEALTH,IN,Centene,68069,22.3,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,IN-MCD-MANAGEDHEALTH,,,,,,,
Maryland Physicians Care,MDPHYSICIANS,MD,Maryland Physicians Care,MDPHC,15.2,MCD,MCD,⚠️ 'Universal Opioid/Pain/Migraine PA Form' required; 2 orals x 8 weeks EACH; Ajovy/Emgality on PDL (Aimovig non-preferred),Express Scripts,MD-MCD-MDPHYSICIANS,MPC Portal,https://www.marylandphysicianscare.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,ENRICHED
Mass General Brigham Health Plan,MASSBRIGHAM,MA,Mass General Brigham,MGBHP,12.5,MCD,MCD,Rapidly expanding; acquired MassHealth ACO contracts + new Medicare Advantage 2026; aligns with UPPL for Medicaid but controls commercial/Medicare; Preferred CGRPs = Aimovig/Emgality; ⚠️ Dysport/Xeomin preferred neurotoxins - watch for 'preferred toxin' denials even for Botox migraine; 90-day PA honor for plan transitions (Tufts SCO→MGBHP SCO),Express Scripts,MA-MCD-MASSBRIGHAM,MGB Provider Portal,https://www.massgeneralbrigham.org/healthplan/,7 calendar days,72 hours,N/A - Mixed,2026-01-11,ENRICHED
McLaren Health Plan,MCLARENHEALTH,MI,McLaren Health Care,MCLRN,10.5,MCD,MCD,CMS 2022 data,Express Scripts,MI-MCD-MCLARENHEALTH,,,,,,,
MDwise,MDWISE,IN,MDwise,MDWIS,15.2,MCD,MCD,CMS 2022 data,Express Scripts,IN-MCD-MDWISE,,,,,,,
Medica,MEDICA,MN,Medica,94265,15.2,MCD,MCD,Medicaid MCP; acquired UCare public programs; managing legacy transition; DHS Uniform PDL applies,Express Scripts,MN-MCD-MEDICA,Portal,https://partner.medica.com/providers/ucare-member-transition,7 days,72 hours,MN §62M.07 Platinum Card applies,2026-01-10,ENRICHED
MedStar Family Choice,MEDSTARFAMILY,DC,MedStar Health,MEDST,15.2,MCD,MCD,CMS 2022 data,Express Scripts,DC-MCD-MEDSTARFAMILY,,,,,,,
MedStar Family Choice,MEDSTARFAMILY,MD,MedStar Health,MEDST,18.5,MCD,MCD,CMS 2022 data,Express Scripts,MD-MCD-MEDSTARFAMILY,,,,,,,
Mercy Care,MERCYCARE,AZ,Aetna/CVS Health - Molina JV,MRCAZ,18.7,MCD,MCD,CMS 2022 data,CVS Caremark,AZ-MCD-MERCYCARE,,,,,,,
Meridian Health Plan of Illinois,MERIDIAN,IL,Centene,68069,22.5,MCD,MCD,Largest Medicaid MCO by enrollment; strictly adheres to HFS PDL; CRITICAL 2026: 'One CGRP at a time' rule blocks concurrent Nurtec (preventive) + Botox; Ubrelvy preferred with 16 tab/30d QL,Envolve Pharmacy Solutions,IL-MCD-MERIDIAN,Meridian Provider Portal,https://www.mymhp.com/providers/,7 calendar days,72 hours,Public Act 103-0593 - July 1 2026,2026-01-11,ENRICHED
Meridian Health Plan of Michigan,MERIDIAN,MI,Centene,68069,22.5,MCD,MCD,⚠️ #1 Medicaid enrollment; uses Michigan Single PDL for pharmacy; medical benefits (Botox/Vyepti) = MCO-specific PA,Envolve Pharmacy Solutions,MI-MCD-MERIDIAN,Centene Portal,https://www.mhplan.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,ENRICHED
MetroPlus Health Plan,METROPLUS,NY,NYC Health + Hospitals,METRO,12.3,MCD,MCD,CMS 2022 data,CVS Caremark,NY-MCD-METROPLUS,,,,,,,
Molina Healthcare of California,MOLINA,CA,Molina Healthcare,38308,9.8,MCD,MCD,CMS 2022 data,CVS Caremark,CA-MCD-MOLINA,,,,,,,
Molina Healthcare of Idaho,MOLINA,ID,Molina Healthcare,38308,51.5,MCD,MCD,CMS 2022 data,CVS Caremark,ID-MCD-MOLINA,,,,,,,
Molina Healthcare of Illinois,MOLINA,IL,Molina Healthcare,38308,16.8,MCD,MCD,CMS 2022 data,CVS Caremark,IL-MCD-MOLINA,,,,,,,
Molina Healthcare of Iowa,MOLINA,IA,Molina Healthcare,38308,47.5,MCD,MCD,Uniform PDL; MCO administration,CVS Caremark,IA-MCD-MOLINA,Molina Portal,https://www.molinahealthcare.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,ENRICHED
Molina Healthcare of Michigan,MOLINA,MI,Molina Healthcare,38308,18.3,MCD,MCD,#2 Medicaid MCO; Single PDL pharmacy; MCO-specific medical benefit PA,CVS Caremark,MI-MCD-MOLINA,Molina Portal,https://www.molinahealthcare.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,ENRICHED
Molina Healthcare of Mississippi,MOLINA,MS,Molina Healthcare,38308,32.5,MCD,MCD,CMS 2022 data,CVS Caremark,MS-MCD-MOLINA,,,,,,,
Molina Healthcare of Nebraska,MOLINA,NE,Molina Healthcare,38308,35.5,MCD,MCD,2024 new contract,CVS Caremark,NE-MCD-MOLINA,,,,,,,
Molina Healthcare of Nevada,MOLINA,NV,Molina Healthcare,38308,18.5,MCD,MCD,2024 data,CVS Caremark,NV-MCD-MOLINA,,,,,,,
Molina Healthcare of New Jersey,MOLINA,NJ,Molina Healthcare,38308,15.2,MCD,MCD,CMS 2022 data,CVS Caremark,NJ-MCD-MOLINA,,,,,,,
Molina Healthcare of New York,MOLINA,NY,Molina Healthcare,38308,8.5,MCD,MCD,CMS 2022 data,CVS Caremark,NY-MCD-MOLINA,,,,,,,
Molina Healthcare of Ohio,MOLINA,OH,Molina Healthcare,38308,18.5,MCD,MCD,Pharmacy governed by ODM UPDL (Gainwell); medical benefit PA managed internally,CVS Caremark,OH-MCD-MOLINA,Molina Provider Portal,https://www.molinahealthcare.com/providers/,7 calendar days,72 hours,HB 130 (Pending),2026-01-11,ENRICHED
Molina Healthcare of South Carolina,MOLINA,SC,Molina Healthcare,38308,22.5,MCD,MCD,Availity portal; Unified PDL,CVS Caremark,SC-MCD-MOLINA,Availity,https://www.molinahealthcare.com/,Standard,Expedited,N/A - Medicaid,2026-01-11,ENRICHED
Molina Healthcare of Texas,MOLINA,TX,Molina Healthcare,38308,8.5,MCD,MCD,CMS 2022 data,CVS Caremark,TX-MCD-MOLINA,,,,,,,
Molina Healthcare of Utah,MOLINA,UT,Molina Healthcare,38308,42.5,MCD,MCD,CMS 2022 data,CVS Caremark,UT-MCD-MOLINA,,,,,,,
Molina Healthcare of Virginia,MOLINA,VA,Molina Healthcare,38308,18.5,MCD,MCD,2024 - lost some contracts,CVS Caremark,VA-MCD-MOLINA,,,,,,,
Molina Healthcare of Washington,MOLINA,WA,Molina Healthcare,38308,22.5,MCD,MCD,CMS 2022 data,CVS Caremark,WA-MCD-MOLINA,,,,,,,
Molina Healthcare of Wisconsin,MOLINA,WI,Molina Healthcare,38308,22.5,MCD,MCD,CMS 2022 data,CVS Caremark,WI-MCD-MOLINA,,,,,,,
MVP Health Care,MVPHEALTH,NY,MVP Health Care,14165,5.2,MCD,MCD,CMS 2022 data,Express Scripts,NY-MCD-MVPHEALTH,,,,,,,
Neighborhood Health Plan of RI,RINEIGH,RI,Neighborhood Health Plan of RI,NHPRI,62.5,MCD,MCD,CMS 2022 data - dominant plan,CVS Caremark,RI-MCD-RINEIGH,,,,,,,
Noridian Mutual Insurance Company,NORIDIAN,NC,Noridian,54384,26.0,MCD,MCD,CMS 2022 data,Prime Therapeutics,NC-MCD-NORIDIAN,,,,,,,
Ohana Health Plan,OHANA,HI,Centene,68069,15.2,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,HI-MCD-OHANA,,,,,,,
Oklahoma Complete Health,OKCOMPLETE,OK,Centene,68069,32.5,MCD,MCD,2024 data,Envolve Pharmacy Solutions,OK-MCD-OKCOMPLETE,,,,,,,
Optima Health,OPTIMA,VA,Sentara Healthcare,OPTVA,12.5,MCD,MCD,CMS 2022 data,Express Scripts,VA-MCD-OPTIMA,,,,,,,
PA Health & Wellness,PAWELLNESS,PA,Centene,68069,18.5,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,PA-MCD-PAWELLNESS,,,,,,,
PacificSource Health Plans,PACIFIC,OR,PacificSource,93042,12.5,MCD,MCD,CMS 2022 data,MedImpact,OR-MCD-PACIFIC,,,,,,,
Paramount Advantage,PARAMOUNT,OH,ProMedica,PARAM,8.5,MCD,MCD,CMS 2022 data,Express Scripts,OH-MCD-PARAMOUNT,,,,,,,
Parkland Community Health Plan,PARKLAND,TX,Dallas County Hospital District,PARKT,6.5,MCD,MCD,CMS 2022 data,Express Scripts,TX-MCD-PARKLAND,,,,,,,
Partnership HealthPlan of California,PARTHEALTH,CA,Partnership Health Plan,PHCA1,5.3,MCD,MCD,CMS 2022 data,MedImpact,CA-MCD-PARTHEALTH,,,,,,,
Passport Health Plan,PASSPORT,KY,Evolent Health,PASSP,15.2,MCD,MCD,Legacy brand; deep Jefferson County roots; Unified PDL,Express Scripts,KY-MCD-PASSPORT,Molina Portal,https://www.molinahealthcare.com/,7 days,72 hours,N/A - Medicaid,2026-01-11,ENRICHED
Peach State Health Plan,PEACHSTATE,GA,Centene,68069,32.5,MCD,MCD,Dual-brand: Peach State (Medicaid CMO) + Ambetter (ACA Exchange leader >50%); Ambetter narrow networks + restrictive formularies; CGRP access gated behind generic failures; Aetna exit redistributes patients here,Envolve Pharmacy Solutions,GA-MCD-PEACHSTATE,CoverMyMeds / Centene Portal,https://www.pshpgeorgia.com/providers/,7 calendar days,72 hours,SB 5 Applies - July 1 2026,2026-01-11,ENRICHED
Presbyterian Health Plan,PRESBYHEALTH,NM,Presbyterian Healthcare Services,90787,35.5,MCD,MCD,CMS 2022 data,Express Scripts,NM-MCD-PRESBYHEALTH,,,,,,,
Prestige Health Choice,PRESTIGE,FL,Prestige Health Choice,PREST,5.8,MCD,MCD,2024 regional contract,Express Scripts,FL-MCD-PRESTIGE,,,,,,,
Priority Health,PRIORITYHEALTH,MI,Spectrum Health,38259,12.5,MCD,MCD,CMS 2022 data,Express Scripts,MI-MCD-PRIORITYHEALTH,,,,,,,
Priority Partners,PRIORITYPART,MD,Johns Hopkins HealthCare,JHCHC,22.3,MCD,MCD,CMS 2022 data,Express Scripts,MD-MCD-PRIORITYPART,,,,,,,
QualChoice Health Plan,QUALCHOICE,AR,QualChoice,QUALC,18.4,MCD,MCD,CMS 2022 data,MedImpact,AR-MCD-QUALCHOICE,,,,,,,
Quartz,QUARTZ,WI,Quartz (UnityPoint/Gundersen JV),39065,8.5,MCD,MCD,CMS 2022 data,CVS Caremark,WI-MCD-QUARTZ,,,,,,,
Rocky Mountain Health Plans,ROCKYMT,CO,UnitedHealth Group,87726,12.8,MCD,MCD,CMS 2022 data,OptumRx,CO-MCD-ROCKYMT,,,,,,,
Sanford Health Plan,SANFORD,NC,Sanford Health,52148,38.5,MCD,MCD,CMS 2022 data,Express Scripts,NC-MCD-SANFORD,,,,,,,
Select Health of South Carolina,SELECTSC,SC,AmeriHealth Caritas,77003,16.5,MCD,MCD,CMS 2022 data,CVS Caremark,SC-MCD-SELECTSC,,,,,,,
SelectHealth,SELECT,UT,Intermountain Healthcare,93090,29.0,MCD,MCD,Integrated with Intermountain; RxCore formulary (5-6 tier restrictive); ⚠️ New 'Preauth & Care Plan Tool' 2026 (integrated with Intermountain EHR = friction for external providers); Ajovy/Emgality preferred; Aimovig non-preferred,Express Scripts,UT-MCD-SELECT,Preauth & Care Plan Tool,https://selecthealth.org/,Standard,Expedited,⚠️ SB 274 transparency (Mar 2026 reporting) - no auto-exemption yet,2026-01-11,ENRICHED
SilverSummit Healthplan,SLIVERSUMMIT,NV,Centene,68069,14.1,MCD,MCD,2024 data,Envolve Pharmacy Solutions,NV-MCD-SLIVERSUMMIT,,,,,,,
Simply Healthcare,SIMPLYHEALTH,FL,Elevance Health,47198,18.7,MCD,MCD,2024 contract retained statewide,IngenioRx (Carelon),FL-MCD-SIMPLYHEALTH,,,,,,,
Sunflower Health Plan,SUNFLOWER,KS,Centene,68069,38.5,MCD,MCD,KanCare MCO; site of service management; strict PDL adherence; biosimilar preference,Envolve Pharmacy Solutions,KS-MCD-SUNFLOWER,Portal,https://www.sunflowerhealthplan.com/providers/resources/clinical-payment-policies.html,7 days,72 hours,,2026-01-10,ENRICHED
Sunshine Health,SUNSHINE,FL,Centene,68069,32.5,MCD,MCD,Covers Medicaid MMA + Florida Healthy Kids; bound by AHCA Preferred Drug List (quarterly updates); Ambetter (Exchange) follows separate more restrictive formulary; generic-first mandates; EPSDT override for pediatric,Envolve Pharmacy Solutions,FL-MCD-SUNSHINE,Sunshine Health Provider Portal,https://www.sunshinehealth.com/providers/,7 calendar days,72 hours,Yes (SB 7016) - Statutorily required for Medicaid,2026-01-11,ENRICHED
Superior HealthPlan,SUPERIOR,TX,Centene,68069,22.5,MCD,MCD,Largest TX Medicaid MCO; STAR/STAR+PLUS/CHIP; Texas VDP formulary; strict quantity limits (9 tabs/mo triptans); PA removal for some procedures eff 1/1/2026; Medicaid EXCLUDED from Gold Card,Envolve Pharmacy Solutions,TX-MCD-SUPERIOR,Portal,https://www.superiorhealthplan.com/providers/resources/clinical-payment-policies.html,7 days,72 hours,N/A - Medicaid excluded from HB 3459,2026-01-10,ENRICHED
TennCare Select,TENNCARE,TN,BlueCross BlueShield of Tennessee,54828,22.5,MCD,MCD,Included in BCBSTN totals,Prime Therapeutics,TN-MCD-TENNCARE,,,,,,,
Texas Children's Health Plan,TXCHILD,TX,Texas Children's Hospital,TXCHP,12.5,MCD,MCD,CMS 2022 data,Express Scripts,TX-MCD-TXCHILD,,,,,,,
The Health Plan,THEHEALTH,WV,The Health Plan,THPWV,35.5,MCD,MCD,CMS 2022 data,Express Scripts,WV-MCD-THEHEALTH,,,,,,,
Trillium Community Health Plan,TRILLIUM,OR,Centene,68069,15.5,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,OR-MCD-TRILLIUM,,,,,,,
Trusted Health Plan,TRUSTEDHEALTH,DC,Trusted Health Plan,TRUST,10.8,MCD,MCD,CMS 2022 data,CVS Caremark,DC-MCD-TRUSTEDHEALTH,,,,,,,
Tufts Health Plan,TUFTS,MA,Point32Health,4271,18.5,MCD,MCD,CMS 2022 data,Express Scripts,MA-MCD-TUFTS,,,,,,,
UCare,UCARE,MN,UCare,UCARE,25.5,MCD,MCD,⚠️ TRANSITIONING - Exited Medicare Advantage; transferred Medicaid/IFP to Medica; D-SNP discontinued; legacy runoff only; §62M.17 60-day continuity applies,OptumRx,MN-MCD-UCARE,Portal (Legacy),https://disabilityhubmn.org/news/frequently-asked-questions-for-medica-and-ucare-agreement/,7 days,72 hours,N/A - Transitioning to Medica,2026-01-10,ENRICHED
Umpqua Health Alliance,UMPQUA,OR,Umpqua Health,UMPQA,8.5,MCD,MCD,CMS 2022 data,MedImpact,OR-MCD-UMPQUA,,,,,,,
UniCare Health Plan of WV,UNICARE,WV,Elevance Health,47198,32.0,MCD,MCD,CMS 2022 data,IngenioRx (Carelon),WV-MCD-UNICARE,,,,,,,
UnitedHealthcare Community Plan,UHC,AZ,UnitedHealth Group,87726,14.4,MCD,MCD,CMS 2022 data,OptumRx,AZ-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan DC,UHC,DC,UnitedHealth Group,87726,4.5,MCD,MCD,Under 5% threshold,OptumRx,DC-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Hawaii,UHC,HI,UnitedHealth Group,87726,8.3,MCD,MCD,CMS 2022 data,OptumRx,HI-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Indiana,UHC,IN,UnitedHealth Group,87726,15.3,MCD,MCD,CMS 2022 data,OptumRx,IN-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Kansas,UHC,KS,UnitedHealth Group,87726,39.0,MCD,MCD,KanCare MCO; SmartPA logic applied; aggressive concurrent use denial (Botox+CGRP),OptumRx,KS-MCD-UHC,Portal (SmartPA),https://www.uhcprovider.com/content/dam/provider/docs/public/resources/pharmacy/Community-Plan-Q1-2026-PDL-Updates.pdf,7 days,72 hours,,2026-01-10,ENRICHED
UnitedHealthcare Community Plan Louisiana,UHC,LA,UnitedHealth Group,87726,17.8,MCD,MCD,CMS 2022 data,OptumRx,LA-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Maryland,UHC,MD,UnitedHealth Group,87726,14.5,MCD,MCD,CMS 2022 data,OptumRx,MD-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Michigan,UHC,MI,UnitedHealth Group,87726,3.8,MCD,MCD,Under 5% threshold,OptumRx,MI-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Minnesota,UHC,MN,UnitedHealth Group,87726,10.0,MCD,MCD,⚠️ EXITING MN Medicaid; terminated from MN Medicaid program; members redistributed to Blue Plus/Medica/HealthPartners; §62M.17 60-day continuity applies for transitions,OptumRx,MN-MCD-UHC,Portal (SmartPA),https://content.govdelivery.com/accounts/MNDHS/bulletins/3c65f1d,7 days,72 hours,N/A - Exiting Medicaid,2026-01-10,ENRICHED
UnitedHealthcare Community Plan Mississippi,UHC,MS,UnitedHealth Group,87726,25.0,MCD,MCD,CMS 2022 data,OptumRx,MS-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Missouri,UHC,MO,UnitedHealth Group,87726,36.0,MCD,MCD,CMS 2022 data,OptumRx,MO-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan NC,UHC,NC,UnitedHealth Group,87726,18.5,MCD,MCD,CMS 2022 data,OptumRx,NC-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan Nebraska,UHC,NE,UnitedHealth Group,87726,32.0,MCD,MCD,2024 data,OptumRx,NE-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan NJ,UHC,NJ,UnitedHealth Group,87726,18.3,MCD,MCD,CMS 2022 data,OptumRx,NJ-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan NY,UHC,NY,UnitedHealth Group,87726,12.5,MCD,MCD,Pharmacy benefit carved to NYRx; medical benefit follows UHC national Medicaid guidelines; subject to NY Chapter 20 step therapy caps; federally-regulated ERISA plans may use stricter criteria,OptumRx,NY-MCD-UHC,UHC Community Plan Portal,https://www.uhccommunityplan.com/ny,7 calendar days,72 hours,N/A - Medicaid MCO,2026-01-11,ENRICHED
UnitedHealthcare Community Plan Ohio,UHC,OH,UnitedHealth Group,87726,13.5,MCD,MCD,CMS 2022 data,OptumRx,OH-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan OK,UHC,OK,UnitedHealth Group,87726,29.5,MCD,MCD,2024 data,OptumRx,OK-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan PA,UHC,PA,UnitedHealth Group,87726,7.5,MCD,MCD,CMS 2022 data,OptumRx,PA-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan RI,UHC,RI,UnitedHealth Group,87726,37.5,MCD,MCD,CMS 2022 data,OptumRx,RI-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan TN,UHC,TN,UnitedHealth Group,87726,16.5,MCD,MCD,TennCare PDL; OptumRx State PBM; focus on Gold Card metrics; rigorous generic steps; ⚠️ Split-benefit: pharmacy=State PDL; medical=MCO policy,OptumRx,TN-MCD-UHC,UHC Portal,https://www.uhcprovider.com/,7 days,72 hours,✓ National Gold Card 92%,2026-01-11,ENRICHED
UnitedHealthcare Community Plan TX,UHC,TX,UnitedHealth Group,87726,6.5,MCD,MCD,STAR/CHIP Medicaid; Texas VDP formulary applies; Frovatriptan often preferred; strict quantity limits; Medicaid EXCLUDED from Gold Card,OptumRx,TX-MCD-UHC,Portal (SmartPA),https://www.uhcprovider.com/content/dam/provider/docs/public/resources/pharmacy/Community-Plan-Q1-2026-PDL-Updates.pdf,7 days,72 hours,N/A - Medicaid excluded from HB 3459,2026-01-10,ENRICHED
UnitedHealthcare Community Plan VA,UHC,VA,UnitedHealth Group,87726,15.5,MCD,MCD,CMS 2022 data,OptumRx,VA-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan WA,UHC,WA,UnitedHealth Group,87726,12.5,MCD,MCD,CMS 2022 data,OptumRx,WA-MCD-UHC,,,,,,,
UnitedHealthcare Community Plan WI,UHC,WI,UnitedHealth Group,87726,18.5,MCD,MCD,CMS 2022 data,OptumRx,WI-MCD-UHC,,,,,,,
UPMC Health Plan,UPMCHEALTH,PA,UPMC,54763,18.5,MCD,MCD,CRITICAL: Distinct from UPMC Health Plan - different PA protocols; pharmacy CARVED OUT to PA DHS Statewide PDL (papdl.com); medical benefit (Botox/Vyepti) under UPMC For You policies NOT commercial,CVS Caremark,PA-MCD-UPMCHEALTH,UPMC For You Provider Portal,https://www.upmchealthplan.com/providers/,7 calendar days,72 hours,Act 146 - Applies to Medicaid MCOs,2026-01-11,ENRICHED
Virginia Premier,VIRGINIAP,VA,Virginia Premier,VAPRE,4.0,MCD,MCD,Under 5% threshold,CVS Caremark,VA-MCD-VIRGINIAP,,,,,,,
Well Sense Health Plan NH,WELLSENSE,NH,Boston Medical Center/WellSense,WLSNS,32.0,MCD,MCD,2024 data,Express Scripts,NH-MCD-WELLSENSE,,,,,,,
WellCare of Georgia,WELLCARE,GA,Centene,68069,17.7,MCD,MCD,CMS 2022 data - merged with Centene,Envolve Pharmacy Solutions,GA-MCD-WELLCARE,,,,,,,
WellCare of Kentucky,WELLCARE,KY,Centene,68069,18.3,MCD,MCD,Strong rural enrollment; Centene national clinical platforms; Unified PDL,Envolve Pharmacy Solutions,KY-MCD-WELLCARE,Centene Portal,https://www.wellcare.com/,7 days,72 hours,N/A - Medicaid,2026-01-11,ENRICHED
WellCare of New Jersey,WELLCARE,NJ,Centene,68069,10.0,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,NJ-MCD-WELLCARE,,,,,,,
WellCare of New York,WELLCARE,NY,Centene,68069,5.5,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,NY-MCD-WELLCARE,,,,,,,
WellCare of North Carolina,WELLCARE,NC,Centene,68069,12.5,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,NC-MCD-WELLCARE,,,,,,,
WellSense Health Plan,WELLSENSE,MA,WellSense,WLSNS,25.8,MCD,MCD,CMS 2022 data - formerly BMC,Express Scripts,MA-MCD-WELLSENSE,,,,,,,
Western Sky Community Care,WESTERNSKY,NM,Centene,68069,36.0,MCD,MCD,CMS 2022 data,Envolve Pharmacy Solutions,NM-MCD-WESTERNSKY,,,,,,,
