State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
MO,UnitedHealthcare Missouri,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Documented,N/A,N/A,"PREFERRED: Aimovig, Emgality; ⚠️ Ajovy = excluded; MOH must be ruled out; ⚠️ SSM Health exit Jan 2026 = RSMo § 354.612 Continuity 90 days",Yes - teratogenic; cognitive; MOH addressed,✓ HB 618 + National,90%,UHC Policy,Missouri_2026_PA_Audit,MO-COM-UHC,87726,DENY-STEP-002,TRUE,,
LA,Louisiana Blue (BCBSLA),Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,Monthly supply; Dominant payer (66%),Yes - CV; teratogenic,No state mandate,N/A,BCBSLA Policy,Louisiana_2026_PA_Audit,LA-COM-LABLUE,23738,DENY-STEP-002,TRUE,,
LA,UnitedHealthcare Louisiana,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes (national UHC criteria),Documented,N/A,N/A,Strict national UM via Optum; ⚠️ Request Gold Card status for CPT 64615/J3032 under Act 432,Yes - teratogenic; cognitive; respiratory,✓ National Gold Card + Act 432 medical,92% / 90%,UHC Policy,Louisiana_2026_PA_Audit,LA-COM-UHC,87726,DENY-STEP-002,TRUE,,
SC,Blue Cross Blue Shield SC,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,Monthly supply; Dominant payer (59%),Yes - CV; teratogenic,No state mandate,N/A,BCBSSC Policy,South_Carolina_2026_PA_Audit,SC-COM-SCARBCBS,71045,DENY-STEP-002,TRUE,,
SC,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Trial required,N/A,N/A,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,South_Carolina_2026_PA_Audit,SC-COM-UHC,87726,DENY-STEP-002,TRUE,,
SC,Palmetto GBA,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks; G43.7xx codes only,Yes,N/A (Federal),N/A,LCD DL39909,South_Carolina_2026_PA_Audit,SC-MAC-PALMETTO,MAC-JJ,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
TN,Blue Cross Blue Shield Tennessee,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,Monthly supply,Yes - CV; teratogenic,No state mandate,N/A,BCBST Policy,Tennessee_2026_PA_Audit,TN-COM-TENBCBS,54828,DENY-STEP-002,TRUE,,
TN,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Trial required,N/A,N/A,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Tennessee_2026_PA_Audit,TN-COM-UHC,87726,DENY-STEP-002,TRUE,,
TN,Palmetto GBA,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks; G43.7xx codes only,Yes,N/A (Federal),N/A,LCD DL39909,Tennessee_2026_PA_Audit,TN-MAC-PALMETTO,MAC-JJ,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
VA,Anthem HealthKeepers,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 different oral generic classes: Antidepressants (amitriptyline/venlafaxine); Beta-blockers (propranolol/metoprolol/atenolol); Antiepileptics (topiramate/valproate); ACE/ARBs,≥1 MONTH each,N/A,N/A,"PREFERRED: Aimovig, Ajovy, Emgality; NON-PREFERRED: Vyepti (requires fail 2 SC mAbs first)",Yes - Disqualify beta-blockers (asthma J45.909/bradycardia/hypotension/depression); Disqualify TCAs (BPH N40.1/Beers Criteria elderly/obesity); Disqualify topiramate (kidney stones N20.0/cognitive hazard); Disqualify valproate (teratogenic - women of childbearing potential),HB 2099 - Data Collection 2026,90% threshold,VABCBS-CD-096511-25,Virginia_2026_PA_Audit,VA-COM-ELEV,36096,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
VA,UnitedHealthcare Virginia,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,⚠️ ≥2 MONTHS each,N/A,N/A,"PREFERRED: Aimovig, Emgality; NON-PREFERRED/EXCLUDED: Ajovy (2026); Reauth requires quantitative response ('Reduction in MHD from 12 to 5' - not vague 'improvement')",Yes - teratogenic; CV contraindication; documented intolerance,UHC National Gold Card ACTIVE,92% threshold,UHC CGRP Policy,Virginia_2026_PA_Audit,VA-COM-UHC,87726,DENY-STEP-002,TRUE,,
VA,Palmetto GBA,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks; G43.7xx codes only,Yes,N/A (Federal),N/A,LCD DL39909,Virginia_2026_PA_Audit,VA-MAC-PALMETTO,MAC-JJ,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
OH,Anthem Blue Cross Blue Shield Ohio,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥1 oral preventive class (sometimes only 1 - UNIQUE vs 2-3 for others; varies by employer group),≥2 months,N/A,N/A,Emgality/Aimovig generally preferred; Ajovy often Non-Preferred,Yes - teratogenic; CV contraindication; documented intolerance,N/A,N/A,Anthem Medical Policy,Ohio_2026_PA_Audit_Strategy,OH-COM-ELEV,36096,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
OH,UnitedHealthcare Ohio,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥1-2 oral preventive classes,≥8 weeks each,N/A,N/A,Aimovig/Emgality standard preferred; Ajovy Tier 3/4 Non-Preferred requires preferred agent failure; Gold Card opportunity eliminates PA workflow,Yes - teratogenic; CV contraindication,Yes - ACTIVE (Oct 2024),92% approval rate,UHC CGRP Policy,Ohio_2026_PA_Audit_Strategy,OH-COM-UHC,87726,DENY-STEP-002,TRUE,,
OH,CareSource Ohio,Medicaid MCO,Medicaid Pharmacy,CGRP mAbs,Preventive,Yes,≥3 oral preventive classes per UPDL (pharmacy carved to Gainwell),≥30 days each per UPDL,N/A,N/A,UPDL criteria apply; pharmacy managed by Gainwell,Yes - per UPDL contraindication criteria,HB 130 (Pending),N/A,Ohio UPDL (via Gainwell),Ohio_2026_PA_Audit_Strategy,OH-MCD-CARESOURCE,CSS,DENY-STEP-002,TRUE,,
MD,CareFirst BlueCross BlueShield,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥1 oral preventive class (Beta-blocker/Antiepileptic/Antidepressant),≥8 weeks,N/A,N/A,"PREFERRED: Aimovig, Emgality; NON-PREFERRED: Ajovy (requires Aimovig OR Emgality failure or hypersensitivity); Vyepti = Medical Benefit",Yes - teratogenic; cognitive; respiratory,⚠️ Study mandated,N/A,CareFirst Policy,Maryland_2026_PA_Audit,MD-COM-CAREFIRST,CareFirst,DENY-STEP-002,TRUE,,
MD,UnitedHealthcare Maryland,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 different oral classes,≥2 months each,N/A,N/A,"PREFERRED: Aimovig, Emgality 120mg; EXCLUDED: Ajovy; ⚠️ HB 820 AI Transparency - query compliance in appeals",Yes - teratogenic; cognitive; respiratory,✓ National voluntary,92%,UHC CGRP Policy,Maryland_2026_PA_Audit,MD-COM-UHC,87726,DENY-STEP-002,TRUE,,
MD,Novitas Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A (Federal),N/A,LCD DL39909,Maryland_2026_PA_Audit_Defense_Kit,MD-MAC-NOVITAS,MAC-JL,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CO,UnitedHealthcare / RMHP,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes (Antidepressants/Beta-blockers/Anticonvulsants),≥6 weeks each (shorter than Medicaid 8 weeks),N/A,N/A,"PREFERRED: Aimovig, Emgality; NON-PREFERRED: Ajovy (Step 2 - requires failure of Aimovig OR Emgality first); 'attestation' of oral failures acceptable but chart notes must back it up for retrospective audit",Yes - teratogenic; CV contraindication; documented intolerance; cite 'Failed Step 1 Preferred CGRP due to severe constipation/injection site reaction',HB 24-1149 ACTIVE,90%,UHC CGRP Step Therapy,Colorado_2026_PA_Audit,CO-COM-UHC,87726,DENY-STEP-002,TRUE,,
CO,Anthem BCBS Colorado,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥1 oral preventive class (MORE LENIENT than 2-class requirement of others),≥2 months,N/A,N/A,"PREFERRED: Emgality, Ajovy (National list); NON-PREFERRED/PA: Aimovig; ⚠️ Vyepti requires 2 oral agents + 1 preferred SC CGRP failure; Vyepti bypass: 'Physical disability preventing self-administration' / 'Severe needle phobia with vasovagal syncope history' / 'Cognitive impairment requiring provider-administered therapy'",Yes - teratogenic; CV contraindication; self-injection inability,HB 24-1149 ACTIVE - tracking,Tracking,Anthem CGRP Policy,Colorado_2026_PA_Audit,CO-COM-ELEV,36096,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
CO,Kaiser Permanente Colorado,Commercial,Commercial,CGRP mAbs,Preventive,Yes,"Multiple oral agents + non-pharmacological interventions (biofeedback, relaxation training)",Documented failure of each,N/A,N/A,"PREFERRED: Topiramate, Propranolol, Amitriptyline; RESTRICTED: Aimovig, Emgality, Ajovy; ⚠️ External specialist strategy: cite Colorado Network Adequacy laws if Kaiser internal providers failed to manage migraine - patient has right to effective treatment from specialist",Yes - functional impairment; cite AHS guidelines for refractory migraine; Network Adequacy laws for external prescriptions,Internal Protocol - exemptions rare,Internal,Kaiser Internal Protocol,Colorado_2026_PA_Audit,CO-COM-KAISER,Kaiser,DENY-STEP-002,TRUE,,
CO,Noridian Healthcare Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A (Federal),N/A,LCD DL39909,Colorado_2026_PA_Audit,CO-MAC-NORIDIAN,MAC-JF,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
UT,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Trial required,N/A,N/A,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Utah_2026_PA_Audit,UT-COM-UHC,87726,DENY-STEP-002,TRUE,,
UT,Regence BCBS Utah,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 classes,≥2 months each,N/A,N/A,Policy dru540; 6mo initial auth; reauth requires ≥50% reduction documentation,Yes - teratogenic; cognitive; respiratory,N/A,N/A,Regence dru540,Utah_2026_PA_Audit,UT-COM-REGENCE,Regence,DENY-STEP-002,TRUE,,
UT,Molina Healthcare Utah,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,Per UT Medicaid PDL,Trial required,N/A,N/A,PDL limits; Dominant Medicaid payer (42.5%),Yes,No,N/A,Molina UT Policy,Utah_2026_PA_Audit,UT-MCD-MOLINA,38308,DENY-STEP-002,TRUE,,
UT,Noridian Healthcare Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A (Federal),N/A,LCD DL39909,Utah_2026_PA_Audit,UT-MAC-NORIDIAN,MAC-JF,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
MS,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Trial required,N/A,N/A,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Mississippi_2026_PA_Audit,MS-COM-UHC,87726,DENY-STEP-002,TRUE,,
MS,Mississippi Medicaid (DOM),Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,Per MS DOM PA Criteria (Form CGRP-08_25_2025),Trial required,N/A,N/A,PDL limits,Yes,No,N/A,MS DOM CGRP Criteria,Mississippi_2026_PA_Audit,MS-MCD-MSDOM,STATE-MS,DENY-STEP-002,TRUE,,
MS,Novitas Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A (Federal),N/A,LCD DL39909,Mississippi_2026_PA_Audit,MS-MAC-NOVITAS,MAC-JH,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
WA,Regence BlueShield WA,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Documented failure,N/A,N/A,"PREFERRED: Aimovig, Emgality; NON-PREFERRED: Ajovy, Vyepti; Vyepti requires failure of ALL viable self-injectable CGRPs before approval",Yes - teratogenic; CV contraindication; documented intolerance,NO - SB 5395 FAILED,N/A,Regence dru540,Washington_State_PA_Audit_2026,WA-COM-REGENCE,Regence,DENY-STEP-002,TRUE,,
WA,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Trial required,N/A,N/A,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Washington_State_PA_Audit_2026,WA-COM-UHC,87726,DENY-STEP-002,TRUE,,
WA,Molina Healthcare WA,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,Per WA HCA PDL,Trial required,N/A,N/A,PDL limits,Yes,No,N/A,Molina WA Policy,Washington_State_PA_Audit_2026,WA-MCD-MOLINA,38308,DENY-STEP-002,TRUE,,
WA,Noridian Healthcare Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,'Traditional methods of treatments have been tried and proven unsuccessful' - vague but audit defense = document ≥2 distinct oral preventive classes,Documented in medical record,N/A,N/A,LCD L35172; ⚠️ Chronic Migraine ONLY (G43.701/G43.709/G43.711/G43.719) - Episodic = 'cosmetic/investigational' = RIGID DENIAL; Diagnostic threshold: >15 HA days/mo with 4+ hours/day; ⚠️ 12-WEEK FREQUENCY STRICT - claims at 10-11 weeks = automated denial unless 'wearing off' substantiated with peer-reviewed literature (difficult); 155-200 units recognized; >200u = manual medical review,Yes - documented oral failures with adverse events,No - Federal Medicare,N/A,LCD L35172 / Article A57186,Washington_State_PA_Audit_2026,WA-MAC-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AK,Premera Blue Cross,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Trial required,N/A,N/A,Tier 3; HCLV exclusions may apply,Yes - CV contraindication,No state mandate,N/A,Premera Policy 5.01.584,Alaska_2026_PA_Audit,AK-COM-PREMBC,430,DENY-STEP-001,TRUE,,
AK,Premera Blue Cross,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 categories traditional prophylaxis,Trial required,N/A,N/A,Monthly supply; Site of Service review for Vyepti,Yes - CV; teratogenic,No state mandate,N/A,Premera Policy 5.01.584,Alaska_2026_PA_Audit,AK-COM-PREMBC,430,DENY-STEP-002,TRUE,,
AK,Premera Blue Cross,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥3 categories prophylaxis (stricter),Trial required,N/A,N/A,155 units/12 weeks; 50% reduction for renewal,Yes,No state mandate,N/A,Premera Medical Policy,Alaska_2026_PA_Audit,AK-COM-PREMBC,430,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AK,Moda Health,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral medications,≥8 weeks each,N/A,N/A,Vyepti 6-month initial auth; No concurrent Botox+CGRP,Yes,No state mandate,N/A,Moda High Performance Formulary,Alaska_2026_PA_Audit,AK-COM-MODA,MODAAK,DENY-STEP-002,TRUE,,
AK,Alaska Medicaid (DenaliCare),Medicaid FFS,Medicaid,Gepants,Acute,Yes,≥1 preventive (2 mo) AND ≥2 triptans (Double Step),Trial required,N/A,N/A,PDL limits,Yes - CV contraindication,No,N/A,DenaliCare PA Criteria,Alaska_2026_PA_Audit,AK-MCD-DENALI,STATE-AK,DENY-STEP-001,TRUE,,
AK,Alaska Medicaid (DenaliCare),Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,≥2 prophylactic classes,≥2 months each,N/A,N/A,No concurrent CGRP inhibitors,Yes - intolerance bypass,No,N/A,DenaliCare PA Criteria,Alaska_2026_PA_Audit,AK-MCD-DENALI,STATE-AK,DENY-STEP-002,TRUE,,
AK,Alaska Medicaid (DenaliCare),Medicaid FFS,Medicaid,Botox,Chronic Migraine,Yes,≥2 classes; Neurologist only,Trial required,N/A,N/A,155 units/12 weeks,Yes,No,N/A,DenaliCare Medical Policy,Alaska_2026_PA_Audit,AK-MCD-DENALI,STATE-AK,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AK,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 prophylactic therapies,≥2 months each,N/A,N/A,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥90% approval rate,UHC CGRP Policy,Alaska_2026_PA_Audit,AK-COM-UHC,87726,DENY-STEP-002,TRUE,,
AK,Noridian Healthcare Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD L35172; JW modifier for waste,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A (Federal),N/A,LCD L35172,Alaska_2026_PA_Audit,AK-MAC-NORIDIAN,MAC-JF,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AR,Blue Cross Blue Shield Arkansas,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,Monthly supply,Yes - CV; teratogenic,No state mandate,N/A,BCBSAR Policy,Arkansas_2026_PA_Audit,AR-COM-BCBSAR,71064,DENY-STEP-002,TRUE,,
AR,Blue Cross Blue Shield Arkansas,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Trial required,N/A,N/A,Plan dependent,Yes - CV contraindication,No state mandate,N/A,BCBSAR Policy,Arkansas_2026_PA_Audit,AR-COM-BCBSAR,71064,DENY-STEP-001,TRUE,,
AR,Blue Cross Blue Shield Arkansas,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,155 units/12 weeks,Yes,No state mandate,N/A,BCBSAR Medical Policy,Arkansas_2026_PA_Audit,AR-COM-BCBSAR,71064,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AR,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Trial required,N/A,N/A,Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Arkansas_2026_PA_Audit,AR-COM-UHC,87726,DENY-STEP-002,TRUE,,
AR,Arkansas Medicaid (DHS),Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,Per AR DHS PDL,Trial required,N/A,N/A,PDL limits,Yes,No,N/A,AR DHS PDL,Arkansas_2026_PA_Audit,AR-MCD-ARDHS,STATE-AR,DENY-STEP-002,TRUE,,
AR,Novitas Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A (Federal),N/A,LCD DL39909,Arkansas_2026_PA_Audit,AR-MAC-NOVITAS,MAC-JH,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
HI,Hawaii Medical Service Association (HMSA),Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Monthly supply; Dominant payer (63%),Yes - CV; teratogenic,No state mandate,N/A,HMSA Policy,Hawaii_2026_PA_Audit,HI-COM-HMSA,99101,DENY-STEP-002,FALSE,,HMSA: Commercial = 1 oral class for episodic CGRP vs 2 for chronic. QUEST Medicaid = 2 classes for both.
HI,Hawaii Medical Service Association (HMSA),Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Trial required,N/A,N/A,Plan dependent,Yes - CV contraindication,No state mandate,N/A,HMSA Policy,Hawaii_2026_PA_Audit,HI-COM-HMSA,99101,DENY-STEP-001,TRUE,,
HI,Hawaii Medical Service Association (HMSA),Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,155 units/12 weeks,Yes,No state mandate,N/A,HMSA Medical Policy,Hawaii_2026_PA_Audit,HI-COM-HMSA,99101,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
HI,Kaiser Permanente Hawaii,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥3 oral preventive classes (Closed Formulary),6-8 weeks each,N/A,N/A,Tier 4/Non-Preferred; Internal referral gates,Yes - most restrictive,No state mandate,N/A,Kaiser HI Policy,Hawaii_2026_PA_Audit,HI-COM-KAISER,93079,DENY-STEP-002,TRUE,,
HI,UnitedHealthcare (QUEST),Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,Per HI QUEST PDL,Trial required,N/A,N/A,PDL limits,Yes,No,N/A,UHC QUEST Policy,Hawaii_2026_PA_Audit,HI-MCD-UHC,87726,DENY-STEP-002,TRUE,,
HI,Noridian Healthcare Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD DL39909,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A (Federal),N/A,LCD DL39909,Hawaii_2026_PA_Audit,HI-MAC-NORIDIAN,MAC-JE,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
ID,Blue Cross of Idaho,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,Monthly supply; Dominant payer (42%),Yes - CV; teratogenic,No state mandate,N/A,BCID Policy,Idaho_2026_PA_Audit_Strategy,ID-COM-BCID,82024,DENY-STEP-002,TRUE,,
ID,Blue Cross of Idaho,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Trial required,N/A,N/A,Plan dependent,Yes - CV contraindication,No state mandate,N/A,BCID Policy,Idaho_2026_PA_Audit_Strategy,ID-COM-BCID,82024,DENY-STEP-001,TRUE,,
ID,Blue Cross of Idaho,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,Trial required,N/A,N/A,155 units/12 weeks,Yes,No state mandate,N/A,BCID Medical Policy,Idaho_2026_PA_Audit_Strategy,ID-COM-BCID,82024,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
